date,dayOfWeek,dayOfMonth,month,year,reports,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp
23/05/2016,2,23,05,2016,782,39.9,1015.5,993.6,10,5.7,12,15.9,84,54,0
24/05/2016,3,24,05,2016,803,45.2,1013.6,992.1,10,8.7,15,22.9,89.1,64,0
25/05/2016,4,25,05,2016,721,58.8,1013.7,992.2,9.2,9.4,26,39,89.1,66.2,0
26/05/2016,5,26,05,2016,767,63.2,1011.6,990.2,9.4,8.6,13,15,84.9,64.9,1.02
27/05/2016,6,27,05,2016,801,64,1010.7,989.3,10,8.7,17.1,24.1,84,69.1,0
28/05/2016,7,28,05,2016,791,64.2,1010.8,989.7,9.6,12.8,20,34,82.9,70,0.14
29/05/2016,1,29,05,2016,798,59,1014.1,992.6,10,10.7,17.1,24.1,82,64.9,0
30/05/2016,2,30,05,2016,820,57.2,1014.8,993.3,10,6.1,11.1,20,87.1,64.9,0
31/05/2016,3,31,05,2016,757,56.9,1014.3,992.9,9.5,7.9,24.1,44.1,84,66,0
01/06/2016,4,01,06,2016,945,61.7,1013.3,991.7,8,6,12,15,81,64.9,1.09
02/06/2016,5,02,06,2016,800,53.2,1014.9,993.3,10,6.5,13,17.1,80.1,62.1,0.18
03/06/2016,6,03,06,2016,822,52.1,1016.5,994.8,10,5.3,9.9,999.9,84,63,0
04/06/2016,7,04,06,2016,827,57,1010.7,989.1,9.7,7.2,12,24.1,81,66.9,0
05/06/2016,1,05,06,2016,778,57.4,1004.2,982.7,10,9.9,17.1,27,81,63,0.03
06/06/2016,2,06,06,2016,793,53.1,1003.9,982.5,9.8,10.2,21,31.1,84,62.1,0.18
07/06/2016,3,07,06,2016,754,48,1008.6,987,10,9.6,15,999.9,77,57.9,0
08/06/2016,4,08,06,2016,744,48,1014.5,992.5,10,6.9,12,15,70,54,0
09/06/2016,5,09,06,2016,727,50.8,1015.6,993.5,10,6.4,12,19,73,57.9,0
10/06/2016,6,10,06,2016,765,62.2,1013.2,991.6,10,8.5,17.1,24.1,93.9,64.9,0.06
11/06/2016,7,11,06,2016,815,62.4,1012.3,991.2,10,9.4,13,20,93,75,0
12/06/2016,1,12,06,2016,852,49.3,1017.9,996.4,10,10.9,17.1,25.1,91,64.9,0
13/06/2016,2,13,06,2016,795,48.3,1016.2,994.3,10,5.7,12,999.9,88,60.1,0
14/06/2016,3,14,06,2016,837,58.5,1010.4,989,10,7.3,14,22,88,69.1,0
15/06/2016,4,15,06,2016,791,67.6,1006.3,985.2,9.9,9.6,19,28,91.9,69.1,0
16/06/2016,5,16,06,2016,821,62,1006.9,986.7,10,10,15,22,90,66.9,0.1
17/06/2016,6,17,06,2016,830,54.2,1016.2,994.3,10,9.1,15.9,21,86,63,0
18/06/2016,7,18,06,2016,764,50.8,1021,999.5,10,5.5,11.1,999.9,88,64,0
19/06/2016,1,19,06,2016,811,56.4,1021.6,1000.2,10,6.7,11.1,22,91,70,0
20/06/2016,2,20,06,2016,858,66.8,1016.6,995.5,10,11.5,18.1,27,91.9,79,0
21/06/2016,3,21,06,2016,825,51.2,1014.6,993.2,10,7.4,15.9,21,91,66,0
22/06/2016,4,22,06,2016,751,59.2,1011.8,990.1,9.9,6.5,12,19,82.9,68,0
23/06/2016,5,23,06,2016,802,65.8,1009.9,988.1,7.6,7.6,27,35,80.1,69.1,0.69
24/06/2016,6,24,06,2016,808,57.9,1016.1,994.5,10,7.3,9.9,15,82,66.9,0
25/06/2016,7,25,06,2016,813,61.5,1017,995.5,10,7.2,12,19,91,71.1,0
26/06/2016,1,26,06,2016,775,67.8,1014.1,993,9.8,8.7,13,21,90,75,0
27/06/2016,2,27,06,2016,771,59.9,1015.2,994,10,8.8,15.9,25.1,91,73,0.2
28/06/2016,3,28,06,2016,767,52.9,1019,997.6,10,10.4,15.9,22,78.1,64,0
29/06/2016,4,29,06,2016,805,48.9,1019.4,997.4,10,6.8,9.9,17.1,78.1,57,0
30/06/2016,5,30,06,2016,847,48.1,1015.7,994.1,10,7.2,13,17.1,79,64,0
01/07/2016,6,01,07,2016,969,55.6,1015.5,993.9,10,10.3,15.9,20,77,64.9,0
02/07/2016,7,02,07,2016,758,45.9,1020.5,998.5,10,4.7,11.1,14,77,59,0
03/07/2016,1,03,07,2016,782,52,1017.8,996,10,6,13,17.1,78.1,62.1,0
04/07/2016,2,04,07,2016,849,59.8,1012.2,990.5,9.6,6.1,9.9,999.9,81,66,0
05/07/2016,3,05,07,2016,895,64.5,1010.6,989.1,8.9,6.3,12,999.9,88,69.1,0
06/07/2016,4,06,07,2016,742,66.8,1009,988,9,7.6,15,33,89.1,68,0
07/07/2016,5,07,07,2016,791,68.5,1008.5,987.4,10,6.1,11.1,999.9,84,72,0.13
08/07/2016,6,08,07,2016,792,66.6,1008.4,987.3,7.9,7.5,18.1,25.1,88,69.8,0.04
09/07/2016,7,09,07,2016,729,58,1013.8,992.6,10,9.9,14,22,84,66.9,0
10/07/2016,1,10,07,2016,760,56.6,1016.8,995.2,10,4.7,12,999.9,84,64,0
11/07/2016,2,11,07,2016,701,64.9,1013.4,992.1,10,9.2,15,22.9,91.9,73,0
12/07/2016,3,12,07,2016,779,69,1009.8,988.6,9.9,12.1,15.9,24.1,90,75.9,0
13/07/2016,4,13,07,2016,726,68.3,1011.3,989.4,10,7.9,15.9,22.9,87.1,73,0
14/07/2016,5,14,07,2016,769,64.8,1010.2,988.5,8.9,12,25.1,31.1,88,69.1,0.35
15/07/2016,6,15,07,2016,846,58.3,1013.7,992.4,10,8.5,13,17.1,84,66.9,0
16/07/2016,7,16,07,2016,780,55.7,1019.1,997.2,10,6.4,11.1,999.9,77,62.1,0.01
17/07/2016,1,17,07,2016,789,59.3,1016.3,994.6,10,10.2,18.1,25.1,86,66.9,0
18/07/2016,2,18,07,2016,799,67.5,1017.7,996.4,9.9,5.7,18.1,28.9,87.1,70,0.78
19/07/2016,3,19,07,2016,791,63.8,1021.5,1000.1,10,4,11.1,999.9,88,70,0.01
20/07/2016,4,20,07,2016,824,66.8,1020.7,999.4,10,5.8,9.9,15,89.1,73.9,0
21/07/2016,5,21,07,2016,785,72.8,1017,995.7,9.9,7.8,13,999.9,90,75.9,0
22/07/2016,6,22,07,2016,792,70.9,1014.5,993.4,9.4,7.7,21,41,91,73.9,0.74
23/07/2016,7,23,07,2016,814,74.3,1013.5,992.4,10,4.5,14,21,91.9,79,0.01
24/07/2016,1,24,07,2016,791,72.5,1011.7,990.6,9.4,10.8,24.1,35,93,71.6,1.33
25/07/2016,2,25,07,2016,827,65.3,1013.6,992.1,10,8.3,13,999.9,87.1,73.9,0.17
26/07/2016,3,26,07,2016,877,62.9,1015.6,994.3,10,4.4,11.1,999.9,87.1,73,0
27/07/2016,4,27,07,2016,796,63.3,1014.3,993.1,9.9,3.9,12,999.9,90,71.1,0
28/07/2016,5,28,07,2016,773,66.9,1011.4,990.2,9.5,4.4,14,17.1,84,72,0
29/07/2016,6,29,07,2016,802,69.1,1012,990.6,7.5,5.9,12,999.9,82,70,0.15
30/07/2016,7,30,07,2016,927,65.5,1013.2,992,10,9,13,999.9,79,71.1,0.33
31/07/2016,1,31,07,2016,813,64.2,1015.5,994,10,7.1,12,999.9,82,66.9,0
01/08/2016,2,01,08,2016,887,65.5,1017,995.5,10,6.1,9.9,15.9,82.9,70,0
02/08/2016,3,02,08,2016,793,65.4,1017.3,995.9,10,5.4,12,999.9,88,73,0
03/08/2016,4,03,08,2016,772,65.7,1016.3,995,10,4.2,11.1,15,90,73.9,0
04/08/2016,5,04,08,2016,795,65.3,1013.6,992.5,9.9,5.6,9.9,999.9,91.9,75,0
05/08/2016,6,05,08,2016,863,67.7,1010.6,989.5,10,6.7,13,21,89.1,75,0
06/08/2016,7,06,08,2016,829,61,1013.5,992.1,10,6.7,11.1,999.9,82.9,66.9,0
07/08/2016,1,07,08,2016,838,58.4,1015.9,994.4,10,5.1,11.1,999.9,84,66,0
08/08/2016,2,08,08,2016,805,61.5,1016.1,994.7,10,9.6,13,20,84.9,73.9,0
09/08/2016,3,09,08,2016,725,60.7,1014.9,993.5,10,5.7,12,999.9,90,71.1,0
10/08/2016,4,10,08,2016,722,65.2,1016.3,995.1,10,4.2,11.1,999.9,91,73.9,0
11/08/2016,5,11,08,2016,853,69.6,1013.6,992.5,9.9,8.6,21,29.9,93.9,77,0
12/08/2016,6,12,08,2016,746,73.6,1009.3,988.2,9.1,6.6,18.1,24.1,88,75,0
13/08/2016,7,13,08,2016,827,71.9,1007.9,986.5,7.3,7.2,15,25.1,84.9,75,2.25
14/08/2016,1,14,08,2016,844,64.4,1014.4,993.1,10,4.7,11.1,999.9,84.9,69.1,0.04
15/08/2016,2,15,08,2016,846,67.2,1017.3,995.5,9.8,6.7,14,19,82.9,72,0
16/08/2016,3,16,08,2016,817,68.5,1015.3,993,8.2,7.2,13,18.1,84,71.6,0.29
17/08/2016,4,17,08,2016,862,65.9,1017.1,995.7,10,6.4,12,15.9,88,71.1,0.04
18/08/2016,5,18,08,2016,768,69,1015.7,994.5,8.9,6.2,12,19,86,72,0.22
19/08/2016,6,19,08,2016,793,65.6,1012.1,990.8,10,7.2,22.9,27,84.9,71.1,1.2
20/08/2016,7,20,08,2016,847,68.1,1005.9,983.9,9.4,9.6,18.1,28.9,82.4,71.1,0
21/08/2016,1,21,08,2016,787,54.9,1010,988.6,10,8.9,13,22,77,61,1.01
22/08/2016,2,22,08,2016,728,52,1019.6,997.8,10,3.5,9.9,15,79,59,0
23/08/2016,3,23,08,2016,750,58,1021,999.3,10,8.5,14,22.9,82,64.9,0
24/08/2016,4,24,08,2016,823,66.4,1015.6,993.7,9.4,10.6,15,22,84.9,71.6,0
25/08/2016,5,25,08,2016,770,69.1,1014.7,993.2,9.9,6.6,9.9,999.9,84.9,73,0.36
26/08/2016,6,26,08,2016,804,62.3,1019,997.3,10,5,8.9,999.9,81,68,0.06
27/08/2016,7,27,08,2016,817,67.5,1017.3,995.7,8,7.8,12,15,86,70,0.65
28/08/2016,1,28,08,2016,805,69.8,1019.5,998.3,9.9,5.2,9.9,999.9,82.9,73.9,0.27
29/08/2016,2,29,08,2016,885,68.9,1021.9,1000.4,10,6.2,9.9,999.9,90,73,0
30/08/2016,3,30,08,2016,757,70.7,1019.1,997.5,8.1,4.6,12,15,84.9,73.9,0
31/08/2016,4,31,08,2016,781,62.7,1016.7,995.2,10,8.8,18.1,22.9,80.1,71.1,0.17
01/09/2016,5,01,09,2016,1043,56.3,1019.8,998.2,10,10.7,18.1,22.9,73.9,64.9,0
02/09/2016,6,02,09,2016,799,55.5,1023.1,1001.2,10,9.1,13,17.1,75,64,0
03/09/2016,7,03,09,2016,832,55.4,1022.1,1000.3,10,6.5,11.1,14,77,61,0
04/09/2016,1,04,09,2016,779,57.1,1020.8,999.1,10,6.7,13,17.1,81,63,0
05/09/2016,2,05,09,2016,820,63,1018.2,996.6,10,8.1,17.1,22.9,90,66.9,0
06/09/2016,3,06,09,2016,761,71.8,1016.2,994.9,10,9.3,14,20,93,75.9,0
07/09/2016,4,07,09,2016,723,71.6,1014.2,993.1,10,9.5,15.9,22.9,93,78.1,0
08/09/2016,5,08,09,2016,795,70.3,1010.6,989.4,9.4,9.4,15,22,88,72,0.21
09/09/2016,6,09,09,2016,818,66.7,1012.5,991.1,10,4.3,9.9,999.9,81,69.1,0.01
10/09/2016,7,10,09,2016,768,60.5,1010.9,989,9.7,7.8,15.9,25.1,73,66.2,0.02
11/09/2016,1,11,09,2016,759,50.9,1020.3,998.4,10,4.8,9.9,999.9,75.9,55.9,0.03
12/09/2016,2,12,09,2016,793,51.7,1018.8,996.9,10,7.4,13,19,81,61,0
13/09/2016,3,13,09,2016,786,58.4,1016.4,994.8,10,7.8,14,19,87.1,64.9,0
14/09/2016,4,14,09,2016,820,58.7,1021.6,999.5,10,9.3,13,999.9,78.1,66.9,0.01
15/09/2016,5,15,09,2016,823,57.5,1022.3,1000.5,10,7.4,13,999.9,78.1,64,0
16/09/2016,6,16,09,2016,807,60.3,1015.6,993.9,10,9.6,17.1,25.1,84,66,0
17/09/2016,7,17,09,2016,835,62.9,1011.8,990.5,9.8,8.8,15.9,20,82.9,68,0.06
18/09/2016,1,18,09,2016,781,54.6,1013.7,992.2,10,3.6,6,999.9,82,63,0.03
19/09/2016,2,19,09,2016,713,55,1015.1,993.6,10,7.6,15,22,89.1,63,0
20/09/2016,3,20,09,2016,792,55.2,1018.6,997.3,10,7.8,13,15.9,84.9,71.1,0
21/09/2016,4,21,09,2016,731,62.1,1019.8,998.5,10,7.5,19,24.1,78.1,68,0
22/09/2016,5,22,09,2016,832,62.4,1017.1,995.5,10,3.8,7,999.9,84.9,68,0.24
23/09/2016,6,23,09,2016,847,65.5,1017,995.5,8.8,6.5,12,999.9,84,71.1,0
24/09/2016,7,24,09,2016,833,62.7,1020.1,998.4,9.6,9.3,12,999.9,75.9,66.9,0
25/09/2016,1,25,09,2016,809,62,1017,995.1,10,7.4,11.1,19,86,64.9,0
26/09/2016,2,26,09,2016,764,46.2,1013.8,992.1,10,12.7,20,28,82,60.1,0.03
27/09/2016,3,27,09,2016,737,34.6,1010.2,988.1,10,11.4,22,28.9,72,53.1,0.02
28/09/2016,4,28,09,2016,637,45.9,1009.8,988.8,9.7,9.4,20,28,66,52,0.01
29/09/2016,5,29,09,2016,702,56,1019.4,997.3,8.6,13.7,21,27,66.9,55.4,0.52
30/09/2016,6,30,09,2016,773,58.2,1019.6,997.9,7.8,12.5,18.1,24.1,66,61,0.72
01/10/2016,7,01,10,2016,866,57.4,1016.1,993.8,9.1,6.2,12,999.9,64.9,59,0.1
02/10/2016,1,02,10,2016,708,56.7,1017,994.5,8.4,6,8.9,999.9,66.9,57.9,1.29
03/10/2016,2,03,10,2016,773,55.8,1018.6,996.5,9.9,3.9,8,999.9,66.9,61,0
04/10/2016,3,04,10,2016,743,56.1,1017.1,995.2,10,7,12,17.1,75,61,0
05/10/2016,4,05,10,2016,805,57.4,1013.4,991.7,10,9.4,14,22.9,82,64.9,0
06/10/2016,5,06,10,2016,755,60.6,1017.3,995.6,8.3,3.5,8.9,15.9,75,61,0.06
07/10/2016,6,07,10,2016,863,56.7,1016.7,995,10,9.3,15,20,73,57.9,0.7
08/10/2016,7,08,10,2016,715,37.6,1024.1,1001.5,10,5.8,9.9,999.9,66,44.1,0
09/10/2016,1,09,10,2016,684,44.8,1026.1,1003.6,10,6.2,12,999.9,63,50,0
10/10/2016,2,10,10,2016,726,44.9,1026.7,1004.2,10,5.6,8,999.9,73,50,0
11/10/2016,3,11,10,2016,697,48.3,1021.6,999.5,10,8,14,22,75.9,60.1,0
12/10/2016,4,12,10,2016,746,53.4,1015.1,993,8.7,10,17.1,22.9,72,52,0.01
13/10/2016,5,13,10,2016,696,37,1025.2,1001.7,10,6.6,14,19,57.9,41,0.5
14/10/2016,6,14,10,2016,822,40.3,1024.6,1001.8,10,5.3,12,19,68,43,0
15/10/2016,7,15,10,2016,823,53,1016.9,994.4,9.1,10,14,22.9,71.1,54,0
16/10/2016,1,16,10,2016,793,62.5,1012.1,990.1,8.6,7.8,14,21,72,64.9,0.54
17/10/2016,2,17,10,2016,817,63.9,1004.7,983.1,10,12.6,19,28.9,84.9,68,0
18/10/2016,3,18,10,2016,775,59.7,1002.1,981,10,14.2,22.9,38.1,82,64.9,0
19/10/2016,4,19,10,2016,712,48,1016.7,994.8,10,3.5,9.9,999.9,72,53.1,0
20/10/2016,5,20,10,2016,717,47.1,1019.3,997.1,10,10.2,17.1,22.9,64,53.1,0
21/10/2016,6,21,10,2016,762,33.8,1021.4,998.6,10,11.5,15,20,55,44.1,0
22/10/2016,7,22,10,2016,774,32.2,1019.4,996.5,10,6.2,11.1,15.9,61,37.9,0
23/10/2016,1,23,10,2016,785,44.3,1014.1,991.6,10,8.2,19,27,73,46.9,0
24/10/2016,2,24,10,2016,771,40.9,1024.6,1002.2,10,8.4,13,27,66.9,46.9,0
25/10/2016,3,25,10,2016,736,36.3,1030,1007.1,10,5.3,12,999.9,53.1,42.1,0
26/10/2016,4,26,10,2016,699,41.4,1024,1000,7.5,9.9,19,26,51.1,46,0.23
27/10/2016,5,27,10,2016,731,42.1,1021.7,997.6,7,7.4,15,17.1,52,46,0.63
28/10/2016,6,28,10,2016,801,43.8,1022.2,999.2,9.8,7.2,12,19,64.9,43,0
29/10/2016,7,29,10,2016,831,57.8,1012.6,990.7,9.9,10.7,18.1,26,73,63,0
30/10/2016,1,30,10,2016,785,48.5,1019.1,996.3,9.5,10.1,18.1,999.9,63,50,0.3
31/10/2016,2,31,10,2016,867,40.8,1020.4,997.6,10,6.9,12,15.9,59,44.1,0
01/11/2016,3,01,11,2016,915,55.2,1011.7,989.7,10,9.5,14,22.9,77,57.9,0
02/11/2016,4,02,11,2016,749,56.8,1017.4,995.7,7.8,3.7,8.9,999.9,73,60.1,0
03/11/2016,5,03,11,2016,783,50.9,1021.8,998.7,5.5,5.3,9.9,999.9,66,52,0.3
04/11/2016,6,04,11,2016,783,42.9,1028.9,1006.1,10,4.6,15,999.9,63,46,0
05/11/2016,7,05,11,2016,821,44,1027.2,1004.6,10,6.2,11.1,999.9,69.1,46.9,0
06/11/2016,1,06,11,2016,754,46,1026.9,1004.4,10,3.5,7,999.9,70,48,0
07/11/2016,2,07,11,2016,738,42.5,1026,1003.5,10,4.8,8.9,999.9,66.9,48,0
08/11/2016,3,08,11,2016,644,45.3,1022.2,999.8,9.9,7.4,15.9,22,64,54,0.01
09/11/2016,4,09,11,2016,680,35.6,1025.9,1003.2,10,8.8,20,26,57.9,43,0.01
10/11/2016,5,10,11,2016,726,33.3,1020.2,997.4,10,10.8,22.9,32.1,64,44.1,0
11/11/2016,6,11,11,2016,798,36.1,1021.9,999.2,10,12.4,22,33,57.9,46.9,0
12/11/2016,7,12,11,2016,780,31.1,1030.6,1007.4,10,7.1,12,22,52,36,0
13/11/2016,1,13,11,2016,660,29.8,1022.8,999.7,10,8.9,14,20,57,37,0
14/11/2016,2,14,11,2016,671,34.9,1014.4,991.6,10,8,13,19,61,41,0
15/11/2016,3,15,11,2016,712,42,1011.9,989.5,6.8,3,6,999.9,57,39,0
16/11/2016,4,16,11,2016,772,42.1,1013.1,990.5,8.3,2.9,8,999.9,61,41,0
17/11/2016,5,17,11,2016,811,45.4,1010.5,988,8.8,9.8,18.1,25.1,73.9,48.9,0
18/11/2016,6,18,11,2016,794,48.2,1008.6,986.5,9.8,13.7,22.9,29.9,68,48.9,0
19/11/2016,7,19,11,2016,678,23.5,1017.8,994.7,10,17.7,25.1,32.1,48.9,35.1,0.12
20/11/2016,1,20,11,2016,663,15.4,1027.5,1003.8,10,8.9,12,999.9,36,25,0
21/11/2016,2,21,11,2016,683,17.5,1027.1,1003.3,10,4.5,7,999.9,43,24.1,0
22/11/2016,3,22,11,2016,723,24.7,1026.8,1003.2,10,4.9,12,999.9,39.9,30,0
23/11/2016,4,23,11,2016,699,34.4,1018.5,995.1,4.9,8.5,13,18.1,44.6,37.4,0.1
24/11/2016,5,24,11,2016,534,35.5,1020.4,996.6,7.7,8.2,13,999.9,46,37,0.11
25/11/2016,6,25,11,2016,689,31.7,1026.1,1002.7,8.7,6.9,12,20,42.1,36,0
26/11/2016,7,26,11,2016,719,31.8,1027,1003.7,9.9,6.3,9.9,999.9,48,33.1,0
27/11/2016,1,27,11,2016,694,34.4,1018.8,995.3,6.6,8.1,11.1,15,44.1,35.1,0
28/11/2016,2,28,11,2016,692,40.2,1002.5,979.4,7.7,13.3,19,27,52,42.1,0.36
29/11/2016,3,29,11,2016,699,43.5,996.8,974,9.5,11.6,18.1,27,57.9,45,0.65
30/11/2016,4,30,11,2016,697,34,1002.8,980.3,9.8,8.6,17.1,21,55,36,0
01/12/2016,5,01,12,2016,827,30.4,1008.8,986.1,9.8,12.4,15.9,22.9,42.1,37,0
02/12/2016,6,02,12,2016,835,30.1,1020.5,997,9.9,7.7,13,17.1,41,36,0.02
03/12/2016,7,03,12,2016,761,22.1,1028.1,1004.5,10,6.3,8.9,999.9,37.9,32,0
04/12/2016,1,04,12,2016,595,26,1023.2,997.9,7,3.6,7,999.9,35.1,30.9,0
05/12/2016,2,05,12,2016,677,29.7,1016.7,992.9,6.1,8.1,15,22,34,30,0.45
06/12/2016,3,06,12,2016,688,29.7,1012.3,988.2,4.5,5.9,15.9,22.9,39.9,28.9,0
07/12/2016,4,07,12,2016,660,17.7,1018.7,995.1,10,12.9,15.9,25.1,33.1,26.1,0
08/12/2016,5,08,12,2016,606,11.8,1025.6,1001.4,9.6,15,19,28,26.6,18,0
09/12/2016,6,09,12,2016,668,13.8,1033.7,1009.2,10,9.4,12,19,26.1,21,0
10/12/2016,7,10,12,2016,612,12.2,1034.4,1009.9,9.1,6.9,9.9,999.9,25,19.9,0
11/12/2016,1,11,12,2016,513,22.4,1021.6,996.4,3.4,7.9,13,17.1,34,23,0.1
12/12/2016,2,12,12,2016,629,21.1,1016.4,991.2,6.3,9.5,15,21,35.1,16,0.28
13/12/2016,3,13,12,2016,576,8.3,1022.4,998.1,8,7,12,999.9,25,12,0
14/12/2016,4,14,12,2016,611,-0.6,1024.8,1000,10,10.7,18.1,28.9,21,3.9,0
15/12/2016,5,15,12,2016,580,-7.2,1030.4,1005.4,10,11.3,18.1,27,12.9,1,0
16/12/2016,6,16,12,2016,695,2.6,1026,1000,8.9,7.2,12,18.1,21,7,0
17/12/2016,7,17,12,2016,612,17.2,1007.7,984.3,4.6,5.6,13,999.9,26.6,19.4,0.03
18/12/2016,1,18,12,2016,526,4.3,1031.7,1000.4,6.6,12,19,27,21.9,1.9,0.03
19/12/2016,2,19,12,2016,660,-8.8,1041.8,1016.1,10,8.1,14,22,14,-6,0
20/12/2016,3,20,12,2016,694,7.3,1028.1,1003.3,10,14.1,22,28,30,14,0
21/12/2016,4,21,12,2016,729,18.3,1020.7,996.7,9.8,7.5,14,15,37,21.9,0
22/12/2016,5,22,12,2016,704,25.2,1022.4,999.1,10,8.5,13,999.9,39,30,0
23/12/2016,6,23,12,2016,727,25.4,1026.2,1001.6,9.1,6.1,9.9,999.9,37.9,27,0
24/12/2016,7,24,12,2016,604,31.2,1021.6,997.3,5.3,5.2,11.1,999.9,37,35.1,0.05
25/12/2016,1,25,12,2016,488,30,1029,1004.8,4.9,9,15.9,20,36,33.1,0
26/12/2016,2,26,12,2016,647,40.7,1013.7,991.7,6.4,14.4,24.1,32.1,55,35.1,0.26
27/12/2016,3,27,12,2016,663,18.2,1020,996.8,10,13.2,19,33,42.1,26.1,0.02
28/12/2016,4,28,12,2016,722,22.7,1017.9,994.1,10,8.2,20,28,44.1,24.1,0
29/12/2016,5,29,12,2016,647,24.6,1010.8,987.8,10,13.4,18.1,28.9,41,30.9,0
30/12/2016,6,30,12,2016,742,16.6,1017.2,993.6,10,10.9,15,31.1,35.1,25,0
31/12/2016,7,31,12,2016,704,20.7,1005.7,982.6,10,13.4,17.1,26,43,32,0
01/01/2017,1,01,01,2017,1271,18.8,1018.9,995.3,10,4.8,8.9,999.9,41,21.9,0
02/01/2017,2,02,01,2017,613,28.6,1020.2,996.2,7.3,6.1,8.9,999.9,39.9,30.9,0
03/01/2017,3,03,01,2017,721,37.2,1010.3,987.3,3.6,6.6,15.9,21,42.8,37,0.09
04/01/2017,4,04,01,2017,614,7.3,1017.3,992.8,9.8,14.2,19,26,37,10.9,0.01
05/01/2017,5,05,01,2017,611,-1.9,1019.7,995,10,10.9,15.9,21,16,8.1,0
06/01/2017,6,06,01,2017,601,-7.2,1025,1000.1,10,8.7,11.1,999.9,10.9,1,0
07/01/2017,7,07,01,2017,618,-5.4,1034.1,1008.9,10,7.8,15,21,19,1.9,0
08/01/2017,1,08,01,2017,591,-5,1039.9,1014.8,10,9,15.9,22.9,19.9,3.9,0
09/01/2017,2,09,01,2017,716,10.7,1028.9,1003.9,9.3,10.4,17.1,21,30,16,0
10/01/2017,3,10,01,2017,707,31.3,1009.4,983.3,8.9,17.9,34,46,52,28,0
11/01/2017,4,11,01,2017,664,27.1,1012.2,987.8,7.7,11.6,25.1,40,45,27,0.24
12/01/2017,5,12,01,2017,644,24.4,1017.7,991.7,5,11.8,18.1,22.9,41,23,0.45
13/01/2017,6,13,01,2017,801,11.1,1038.7,1014.7,10,8.8,14,21,28.9,18,0.03
14/01/2017,7,14,01,2017,685,18.4,1035,1011,10,5.4,11.1,22,35.1,28,0
15/01/2017,1,15,01,2017,656,18.5,1031.3,1007.2,9.5,2.5,7,999.9,35.1,21.9,0
16/01/2017,2,16,01,2017,652,29,1024.6,1000.8,5.9,4.8,7,999.9,37,32,0
17/01/2017,3,17,01,2017,706,36,1012.9,988.7,4,7.7,13,999.9,39.9,35.1,0.96
18/01/2017,4,18,01,2017,708,32,1019.5,995.8,4.4,9.1,14,21,36,32,0.43
19/01/2017,5,19,01,2017,738,32.5,1016.7,993.2,4.5,6.3,12,999.9,42.1,32,0
20/01/2017,6,20,01,2017,783,37.5,1005.7,982.6,1.9,7,17.1,22,42.8,37,0.86
21/01/2017,7,21,01,2017,787,44.7,1000.2,978.7,4.9,7.1,14,21,60.1,41,0.01
22/01/2017,1,22,01,2017,742,39.6,1002.8,980.3,5.3,4.5,9.9,999.9,51.1,39.2,0
23/01/2017,2,23,01,2017,790,34.4,1007.1,984.1,9.2,9.6,17.1,22,43,39,0
24/01/2017,3,24,01,2017,735,31.8,1011.1,988.2,9.5,6.6,9.9,999.9,43,37,0
25/01/2017,4,25,01,2017,748,33.5,1003.1,979.9,5.3,9.9,17.1,22.9,44.6,36,0.03
26/01/2017,5,26,01,2017,675,28.8,1007.5,983.9,7.6,11.5,15.9,25.1,37.9,32,0.02
27/01/2017,6,27,01,2017,784,19.5,1013.7,990.2,9.7,11.7,15.9,25.1,33.1,26.1,0
28/01/2017,7,28,01,2017,731,19.5,1009.9,986.1,9.5,11.8,15,21,30,26.1,0
29/01/2017,1,29,01,2017,634,15.5,1011.1,987.5,9.8,9,14,999.9,30,25,0
30/01/2017,2,30,01,2017,757,8.8,1014.7,990.8,10,9.7,15.9,25.1,32,17.1,0
31/01/2017,3,31,01,2017,735,28.1,1005.3,981.9,9.5,13.6,24.1,32.1,43,32,0.01
01/02/2017,4,01,02,2017,848,24.2,1016.7,993.5,9.9,10.1,15.9,26,39,32,0
02/02/2017,5,02,02,2017,672,5.8,1028.3,1004.3,10,11,17.1,22,33.1,15.1,0
03/02/2017,6,03,02,2017,671,2.3,1031.7,1007.3,10,9.6,14,24.1,28.9,15.1,0
04/02/2017,7,04,02,2017,639,5.3,1028.6,1004.2,10,10.7,18.1,25.1,34,16,0
05/02/2017,1,05,02,2017,695,16.6,1015.6,992.2,10,10.2,17.1,22,41,28.9,0
06/02/2017,2,06,02,2017,761,28,1016.7,992.2,9.3,6.1,13,19,55,27,0
07/02/2017,3,07,02,2017,694,43.7,999.9,976.7,2.8,6.8,17.1,31.1,53.6,42.1,0.32
08/02/2017,4,08,02,2017,666,23.4,1011.6,987.7,7.7,10.9,20,27,44.1,28,0.23
09/02/2017,5,09,02,2017,668,3,1024.6,1000.5,10,12.3,17.1,25.1,28,14,0
10/02/2017,6,10,02,2017,746,13.6,1019.2,994.8,10,12.1,22.9,31.1,41,18,0
11/02/2017,7,11,02,2017,705,33,1010.6,987.7,9.9,6.8,11.1,999.9,52,37.9,0
12/02/2017,1,12,02,2017,679,26.9,1017,994.1,9.9,14.3,28,45.1,48.9,37,0
13/02/2017,2,13,02,2017,719,18.9,1026.2,1002.7,10,8.6,15,25.1,45,27,0
14/02/2017,3,14,02,2017,712,25.6,1012.1,989,10,11,19,27,51.1,34,0
15/02/2017,4,15,02,2017,673,15.2,1011.5,988.3,10,12.1,18.1,22.9,46,28,0
